행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,위험도_점수,위험도,위험도7,예측_위험도
11305615,수유1동,CS100008,분식전문점,0.4880887351792752,2,7단계,2
11305615,수유1동,CS100009,호프-간이주점,-0.12067532118658823,1,4단계,1
11305615,수유1동,CS100010,커피-음료,0.3347056928270892,2,6단계,2
11305615,수유1동,CS200001,일반교습학원,-0.04540357000068362,1,5단계,1
11305615,수유1동,CS200003,예술학원,0.1092364682874603,2,5단계,2
11305615,수유1동,CS200005,스포츠 강습,0.6337373525076707,2,7단계,2
11305615,수유1동,CS200006,일반의원,-0.2474210652687359,0,3단계,1
11305615,수유1동,CS200007,치과의원,-0.255467483448971,0,3단계,0
11305615,수유1동,CS200008,한의원,-0.23730707423689848,1,3단계,0
11305615,수유1동,CS200016,당구장,0.3412075638211218,2,6단계,2
11305615,수유1동,CS200024,스포츠클럽,-0.015813538668308633,1,5단계,1
11305615,수유1동,CS200025,자동차수리,0.3910040368972543,2,6단계,2
11305615,수유1동,CS200028,미용실,-0.3280239588290731,0,2단계,1
11305615,수유1동,CS200029,네일숍,-0.16162196089792477,1,4단계,1
11305615,수유1동,CS200030,피부관리실,0.2693789257244892,2,6단계,2
11305615,수유1동,CS200031,세탁소,-0.19892598648553508,1,3단계,1
11305615,수유1동,CS200034,여관,0.06722562596387052,1,5단계,2
11305615,수유1동,CS200037,노래방,-0.45955279565039525,0,1단계,0
11305615,수유1동,CS300001,슈퍼마켓,-0.028162532947468524,1,5단계,1
11305615,수유1동,CS300002,편의점,-0.053122807563435306,1,5단계,1
11305615,수유1동,CS300004,핸드폰,-0.18133134018113498,1,4단계,1
11305615,수유1동,CS300007,육류판매,-0.2721305552868087,0,2단계,1
11305615,수유1동,CS300008,수산물판매,-0.507267996680894,0,1단계,0
11305615,수유1동,CS300009,청과상,-0.5187499512385398,0,1단계,0
11305615,수유1동,CS300010,반찬가게,-0.44752001500833877,0,1단계,0
11305615,수유1동,CS300011,일반의류,0.18892748301359383,2,6단계,2
11305615,수유1동,CS300014,신발,-0.6478151011816942,0,1단계,0
11305615,수유1동,CS300015,가방,-0.7410255501846018,0,1단계,0
11305615,수유1동,CS300016,안경,-0.42044348335385096,0,1단계,0
11305615,수유1동,CS300017,시계및귀금속,-0.5169871891132859,0,1단계,0
11305615,수유1동,CS300018,의약품,0.24226701239679194,2,6단계,2
11305615,수유1동,CS300019,의료기기,-0.21338298457795524,1,3단계,1
11305615,수유1동,CS300020,서적,-0.0997653019614549,1,4단계,1
11305615,수유1동,CS300021,문구,2.2831579002472253,2,7단계,2
11305615,수유1동,CS300022,화장품,0.8768377352036106,2,7단계,2
11305615,수유1동,CS300024,운동/경기용품,0.6040511490590441,2,7단계,2
11305615,수유1동,CS300027,섬유제품,-0.3607328367551552,0,2단계,0
11305615,수유1동,CS300028,화초,-0.4494307193216418,0,1단계,0
11305615,수유1동,CS300029,애완동물,-0.5613211574114905,0,1단계,0
11305615,수유1동,CS300031,가구,-0.2392546817633286,1,3단계,1
11305615,수유1동,CS300032,가전제품,-0.4151993690615905,0,1단계,0
11305615,수유1동,CS300035,인테리어,-0.415128031126083,0,1단계,0
11305615,수유1동,CS300043,전자상거래업,-0.4932199882764906,0,1단계,1
11305625,수유2동,CS100001,한식음식점,0.11372100873641883,2,5단계,2
11305625,수유2동,CS100002,중식음식점,1.127625932896394,2,7단계,2
11305625,수유2동,CS100003,일식음식점,-0.3220890233318921,0,2단계,0
11305625,수유2동,CS100005,제과점,0.42929303634920957,2,7단계,2
11305625,수유2동,CS100006,패스트푸드점,-0.30714994625811576,0,2단계,0
11305625,수유2동,CS100007,치킨전문점,0.40117048853598214,2,6단계,2
11305625,수유2동,CS100008,분식전문점,0.05806995049353475,1,5단계,1
11305625,수유2동,CS100009,호프-간이주점,-0.18188983751211196,1,4단계,1
11305625,수유2동,CS100010,커피-음료,-0.44660366344678015,0,1단계,0
11305625,수유2동,CS200001,일반교습학원,0.3170821013610079,2,6단계,2
11305625,수유2동,CS200003,예술학원,0.29272797775873594,2,6단계,2
11305625,수유2동,CS200005,스포츠 강습,0.11330974436470997,2,5단계,2
11305625,수유2동,CS200006,일반의원,-0.3055358139185226,0,2단계,0
11305625,수유2동,CS200007,치과의원,-0.2967314083448436,0,2단계,0
11305625,수유2동,CS200008,한의원,-0.39221129125310805,0,1단계,0
11305625,수유2동,CS200016,당구장,-0.5739681317328882,0,1단계,0
11305625,수유2동,CS200017,골프연습장,-0.451216473229627,0,1단계,0
11305625,수유2동,CS200019,PC방,-0.2816241765891462,0,2단계,0
11305625,수유2동,CS200024,스포츠클럽,-0.193797822826822,1,3단계,1
11305625,수유2동,CS200025,자동차수리,0.13714646694500382,2,6단계,2
11305625,수유2동,CS200026,자동차미용,-0.4241374804805444,0,1단계,0
11305625,수유2동,CS200028,미용실,-0.42739026718195394,0,1단계,0
11305625,수유2동,CS200029,네일숍,0.19225898000672925,2,6단계,2
11305625,수유2동,CS200030,피부관리실,-0.21608649495564491,1,3단계,1
11305625,수유2동,CS200031,세탁소,-0.04828408470505842,1,5단계,2
11305625,수유2동,CS200037,노래방,-0.48990557052713907,0,1단계,0
11305625,수유2동,CS300001,슈퍼마켓,-0.38382192771302215,0,1단계,0
11305625,수유2동,CS300002,편의점,0.6618257337509669,2,7단계,2
11305625,수유2동,CS300006,미곡판매,-0.20522511182748543,1,3단계,1
11305625,수유2동,CS300007,육류판매,-0.5168977464747794,0,1단계,0
11305625,수유2동,CS300008,수산물판매,-0.5031812161197249,0,1단계,0
11305625,수유2동,CS300010,반찬가게,-0.4474226001673966,0,1단계,0
11305625,수유2동,CS300011,일반의류,-0.16646615176786192,1,4단계,1
11305625,수유2동,CS300016,안경,-0.34510811595910473,0,2단계,0
11305625,수유2동,CS300018,의약품,-0.27976823693432534,0,2단계,0
11305625,수유2동,CS300021,문구,-0.37233833170024244,0,2단계,0
11305625,수유2동,CS300022,화장품,0.44608385942549267,2,7단계,2
11305625,수유2동,CS300028,화초,0.4036611297262769,2,6단계,2
11305625,수유2동,CS300031,가구,-0.7499634044916206,0,1단계,0
11305625,수유2동,CS300033,철물점,-0.24170771142610153,1,3단계,0
11305625,수유2동,CS300035,인테리어,-0.30895340484091083,0,2단계,0
11305625,수유2동,CS300036,조명용품,-0.28094448326865196,0,2단계,0
11305635,수유3동,CS100001,한식음식점,0.7066621872973733,2,7단계,2
11305635,수유3동,CS100002,중식음식점,-0.4858190609203519,0,1단계,0
11305635,수유3동,CS100003,일식음식점,-0.08980170875876538,1,4단계,1
11305635,수유3동,CS100004,양식음식점,-0.05092803754191402,1,5단계,2
11305635,수유3동,CS100005,제과점,0.08178827384178906,2,5단계,2
11305635,수유3동,CS100006,패스트푸드점,0.3573190385393006,2,6단계,2
11305635,수유3동,CS100007,치킨전문점,0.16115803026153058,2,6단계,2
11305635,수유3동,CS100008,분식전문점,0.0941246277749875,2,5단계,2
11305635,수유3동,CS100009,호프-간이주점,0.16373100432869436,2,6단계,2
11305635,수유3동,CS100010,커피-음료,-0.00723816247885551,1,5단계,1
11305635,수유3동,CS200001,일반교습학원,-0.05071905135336231,1,5단계,1
11305635,수유3동,CS200003,예술학원,0.9641190080009093,2,7단계,2
11305635,수유3동,CS200005,스포츠 강습,0.14403713046491673,2,6단계,1
11305635,수유3동,CS200006,일반의원,-0.18086287085867803,1,4단계,1
11305635,수유3동,CS200007,치과의원,0.15015806313824245,2,6단계,2
11305635,수유3동,CS200008,한의원,-0.30024758792889555,0,2단계,0
11305635,수유3동,CS200016,당구장,0.14902773963965002,2,6단계,2
11305635,수유3동,CS200019,PC방,0.6394413450220395,2,7단계,2
11305635,수유3동,CS200024,스포츠클럽,0.40114179580788534,2,6단계,2
11305635,수유3동,CS200025,자동차수리,-0.28979500886080306,0,2단계,0
11305635,수유3동,CS200028,미용실,-0.060961925997243746,1,4단계,1
11305635,수유3동,CS200029,네일숍,-0.24847608177220504,0,3단계,1
11305635,수유3동,CS200030,피부관리실,0.5152375476372372,2,7단계,2
11305635,수유3동,CS200031,세탁소,-0.2629820091602914,0,3단계,1
11305635,수유3동,CS200032,가전제품수리,-0.21192128034984442,1,3단계,1
11305635,수유3동,CS200034,여관,0.1397839035438878,2,6단계,2
11305635,수유3동,CS200037,노래방,-0.15836525738926538,1,4단계,1
11305635,수유3동,CS300001,슈퍼마켓,0.17564442841853659,2,6단계,2
11305635,수유3동,CS300002,편의점,0.5354888560435761,2,7단계,2
11305635,수유3동,CS300003,컴퓨터및주변장치판매,0.5348184980883347,2,7단계,2
11305635,수유3동,CS300006,미곡판매,-0.31877001964177126,0,2단계,0
11305635,수유3동,CS300007,육류판매,-0.43238116295157447,0,1단계,0
11305635,수유3동,CS300008,수산물판매,0.3610750402640598,2,6단계,2
11305635,수유3동,CS300009,청과상,-0.07278272324927124,1,4단계,1
11305635,수유3동,CS300010,반찬가게,-0.17543672520482265,1,4단계,1
11305635,수유3동,CS300011,일반의류,-0.07931878089425672,1,4단계,1
11305635,수유3동,CS300014,신발,-0.5921750975915782,0,1단계,0
11305635,수유3동,CS300016,안경,-0.2122896743814109,1,3단계,1
11305635,수유3동,CS300017,시계및귀금속,-0.16677430409083122,1,4단계,1
11305635,수유3동,CS300018,의약품,0.040806064115999865,1,5단계,1
11305635,수유3동,CS300019,의료기기,-0.2727657494124925,0,2단계,0
11305635,수유3동,CS300020,서적,-0.5715715170361763,0,1단계,0
11305635,수유3동,CS300021,문구,-0.3570392086007176,0,2단계,0
11305635,수유3동,CS300022,화장품,-0.4003608794072162,0,1단계,0
11305635,수유3동,CS300024,운동/경기용품,-0.5691858098914451,0,1단계,0
11305635,수유3동,CS300025,자전거 및 기타운송장비,-0.2987225966066884,0,2단계,0
11305635,수유3동,CS300027,섬유제품,-0.48211422945538196,0,1단계,0
11305635,수유3동,CS300028,화초,-0.23083619094410193,1,3단계,1
11305635,수유3동,CS300029,애완동물,-0.273860822388486,0,2단계,0
11305635,수유3동,CS300033,철물점,1.3446575093560182,2,7단계,2
11305635,수유3동,CS300036,조명용품,-0.1664680916881868,1,4단계,1
11305635,수유3동,CS300043,전자상거래업,0.618673924901275,2,7단계,2
11305645,우이동,CS100001,한식음식점,0.0653691391018512,1,5단계,2
11305645,우이동,CS100002,중식음식점,-0.5535265375347376,0,1단계,0
11305645,우이동,CS100003,일식음식점,-0.2045442657393636,1,3단계,1
11305645,우이동,CS100005,제과점,0.05296597412120685,1,5단계,2
11305645,우이동,CS100006,패스트푸드점,0.005620307067699767,1,5단계,1
11305645,우이동,CS100007,치킨전문점,0.28062276827496435,2,6단계,2
11305645,우이동,CS100008,분식전문점,-0.4689956848169121,0,1단계,0
11305645,우이동,CS100009,호프-간이주점,-0.21697508963422968,1,3단계,1
11305645,우이동,CS100010,커피-음료,-0.11228577312635045,1,4단계,1
11305645,우이동,CS200001,일반교습학원,-0.1084019915558111,1,4단계,1
11305645,우이동,CS200003,예술학원,0.1843233034086107,2,6단계,2
11305645,우이동,CS200006,일반의원,0.6761810821058203,2,7단계,2
11305645,우이동,CS200007,치과의원,-0.24498802361274702,0,3단계,0
11305645,우이동,CS200008,한의원,-0.4538893522203632,0,1단계,0
11305645,우이동,CS200016,당구장,-0.6801103525420171,0,1단계,0
11305645,우이동,CS200025,자동차수리,-0.1785280908402063,1,4단계,1
11305645,우이동,CS200028,미용실,-0.20770944646337922,1,3단계,1
11305645,우이동,CS200031,세탁소,-0.355919050555058,0,2단계,0
11305645,우이동,CS200034,여관,-0.692923567412444,0,1단계,0
11305645,우이동,CS200037,노래방,-0.6199753280381093,0,1단계,0
11305645,우이동,CS300001,슈퍼마켓,-0.41961612725048875,0,1단계,0
11305645,우이동,CS300002,편의점,0.47866950135677094,2,7단계,2
11305645,우이동,CS300007,육류판매,-0.4824107546835299,0,1단계,0
11305645,우이동,CS300008,수산물판매,-0.5624107937898752,0,1단계,0
11305645,우이동,CS300009,청과상,0.5619749510651447,2,7단계,2
11305645,우이동,CS300010,반찬가게,-0.5467654199561198,0,1단계,0
11305645,우이동,CS300011,일반의류,0.6278588247241973,2,7단계,2
11305645,우이동,CS300018,의약품,-0.3357114470366178,0,2단계,0
11305645,우이동,CS300021,문구,-0.22553365188934293,1,3단계,0
11305645,우이동,CS300022,화장품,-0.23432114639997492,1,3단계,1
11305645,우이동,CS300028,화초,-0.29115441644901235,0,2단계,0
11305645,우이동,CS300033,철물점,-0.47904219527690434,0,1단계,0
11305645,우이동,CS300035,인테리어,-0.5704055602635056,0,1단계,0
11305645,우이동,CS300043,전자상거래업,1.3624115876048846,2,7단계,2
11305660,인수동,CS100001,한식음식점,0.32052774580441645,2,6단계,2
11305660,인수동,CS100002,중식음식점,-0.45667252140501335,0,1단계,0
11305660,인수동,CS100004,양식음식점,-0.35576615823923763,0,2단계,0
11305660,인수동,CS100005,제과점,-0.3301375930407424,0,2단계,0
11305660,인수동,CS100006,패스트푸드점,-0.3392104700397402,0,2단계,0
11305660,인수동,CS100007,치킨전문점,-0.14544339561886058,1,4단계,1
11305660,인수동,CS100008,분식전문점,-0.01865902299192692,1,5단계,1
11305660,인수동,CS100009,호프-간이주점,0.12151067052762075,2,5단계,2
11305660,인수동,CS100010,커피-음료,-0.14580722655677947,1,4단계,1
11305660,인수동,CS200001,일반교습학원,0.4896807527772098,2,7단계,2
11305660,인수동,CS200003,예술학원,0.18776070992643573,2,6단계,2
11305660,인수동,CS200005,스포츠 강습,0.6559442483699902,2,7단계,2
11305660,인수동,CS200006,일반의원,-0.28993499355800884,0,2단계,0
11305660,인수동,CS200007,치과의원,-0.2721141668695188,0,2단계,0
11305660,인수동,CS200008,한의원,-0.34384257759642767,0,2단계,0
11305660,인수동,CS200016,당구장,-0.5400499650547184,0,1단계,0
11305660,인수동,CS200024,스포츠클럽,-0.001290141198452964,1,5단계,1
11305660,인수동,CS200025,자동차수리,-0.20071016720544438,1,3단계,1
11305660,인수동,CS200028,미용실,-0.31757371587632127,0,2단계,1
11305660,인수동,CS200031,세탁소,0.27426450728538126,2,6단계,2
11305660,인수동,CS200034,여관,-0.3667330781486694,0,2단계,0
11305660,인수동,CS200037,노래방,0.8093729952704153,2,7단계,2
11305660,인수동,CS300001,슈퍼마켓,0.13968141721237642,2,6단계,2
11305660,인수동,CS300002,편의점,0.9486200683220718,2,7단계,2
11305660,인수동,CS300004,핸드폰,-0.22406601034505086,1,3단계,1
11305660,인수동,CS300006,미곡판매,-0.23322422105666635,1,3단계,1
11305660,인수동,CS300007,육류판매,-0.46484189710503115,0,1단계,0
11305660,인수동,CS300008,수산물판매,-0.2725363544052885,0,2단계,0
11305660,인수동,CS300009,청과상,-0.3894231698834782,0,1단계,0
11305660,인수동,CS300010,반찬가게,-0.3457654866765366,0,2단계,0
11305660,인수동,CS300011,일반의류,-0.1811689025692668,1,4단계,1
11305660,인수동,CS300018,의약품,-0.28721543286148066,0,2단계,0
11305660,인수동,CS300019,의료기기,0.5815302305968245,2,7단계,2
11305660,인수동,CS300021,문구,-0.22900901719054145,1,3단계,0
11305660,인수동,CS300022,화장품,-0.20150620417419485,1,3단계,1
11305660,인수동,CS300027,섬유제품,-0.408903417958544,0,1단계,0
11305660,인수동,CS300029,애완동물,-0.13415726387055726,1,4단계,1
11305660,인수동,CS300031,가구,-0.3508504159181367,0,2단계,0
11305660,인수동,CS300033,철물점,-0.3653481350088924,0,2단계,0
11305660,인수동,CS300036,조명용품,0.19225898000672925,2,6단계,2
11305660,인수동,CS300043,전자상거래업,0.7467475643013637,2,7단계,2
11320511,창1동,CS100001,한식음식점,-0.20964392800042927,1,3단계,1
11320511,창1동,CS100002,중식음식점,-0.4292657755649498,0,1단계,0
11320511,창1동,CS100003,일식음식점,0.23028906727950502,2,6단계,2
11320511,창1동,CS100005,제과점,0.060645357473046675,1,5단계,2
11320511,창1동,CS100006,패스트푸드점,-0.1219451441880083,1,4단계,1
11320511,창1동,CS100007,치킨전문점,0.2779979080894195,2,6단계,2
11320511,창1동,CS100008,분식전문점,-0.23425651668203176,1,3단계,1
11320511,창1동,CS100009,호프-간이주점,0.8818517047090813,2,7단계,2
11320511,창1동,CS100010,커피-음료,0.09921377654318295,2,5단계,2
11320511,창1동,CS200001,일반교습학원,0.29894861328873057,2,6단계,2
11320511,창1동,CS200003,예술학원,-0.1642627652486543,1,4단계,1
11320511,창1동,CS200005,스포츠 강습,0.062413594135365846,1,5단계,1
11320511,창1동,CS200006,일반의원,-0.22558495150439922,1,3단계,1
11320511,창1동,CS200007,치과의원,-0.26997623355867306,0,3단계,0
11320511,창1동,CS200008,한의원,-0.3463034045658291,0,2단계,0
11320511,창1동,CS200016,당구장,-0.5283536263957063,0,1단계,0
11320511,창1동,CS200024,스포츠클럽,0.001857549024671598,1,5단계,1
11320511,창1동,CS200025,자동차수리,-0.2623522146639754,0,3단계,0
11320511,창1동,CS200028,미용실,-0.41349450661458304,0,1단계,0
11320511,창1동,CS200029,네일숍,-0.17298959150991494,1,4단계,1
